;;;;;AT;DE;Value
pv_sens;0;16;15424;deco_g_lig_boa_chp;0,0;0,0;
pv_sens;0;16;15424;deco_g_lig_stm;0,0;0,0;
pv_sens;0;16;15424;deco_g_lig_stm_chp;0,0;0,0;
pv_sens;0;16;15424;deco_g_ng_boiler_chp;0,0;0,0;
pv_sens;0;16;15424;deco_g_ng_cbt_hi;0,0;0,0;
pv_sens;0;16;15424;deco_g_ng_cbt_hi_chp;0,0;0,428;
pv_sens;0;16;15424;deco_g_ng_cbt_lo;0,0;0,0;
pv_sens;0;16;15424;deco_g_ng_cbt_lo_chp;0,27692;1,082;
pv_sens;0;16;15424;deco_g_ng_cc_hi;0,0;0,0;
pv_sens;0;16;15424;deco_g_ng_cc_hi_chp;0,0;0,0;
pv_sens;0;16;15424;deco_g_ng_cc_lo;0,0;0,0;
pv_sens;0;16;15424;deco_g_ng_cc_lo_chp;0,0;0,0;
pv_sens;0;16;15424;deco_g_ng_mtr;0,0;0,0;
pv_sens;0;16;15424;deco_g_ng_mtr_chp;0,0;0,0;
pv_sens;0;16;15424;deco_g_ng_stm;0,0;0,0;
pv_sens;0;16;15424;deco_g_ng_stm_chp;0,0;0,0;
pv_sens;0;16;15424;deco_g_nuc;0,0;0,0;
pv_sens;0;16;15424;deco_g_oil_cbt;0,0;0,0;
pv_sens;0;16;15424;deco_g_oil_cbt_chp;0,0;0,297;
pv_sens;0;16;15424;deco_g_oil_cc;0,0;0,0;
pv_sens;0;16;15424;deco_g_oil_cc_chp;0,0;0,0;
pv_sens;0;16;15424;deco_g_oil_stm;0,0;0,0;
pv_sens;0;16;15424;deco_g_oil_stm_chp;0,0;0,0;
pv_sens;0;16;15424;add_s_battery;0,0;7,958779680534848;
pv_sens;0;16;15424;add_s_h2_stack;0,0;0,0;
pv_sens;0;16;15424;add_s_hyd_psp_day;0,0;0,0;
pv_sens;0;16;15424;add_s_hyd_psp_season;0,0;0,0;
pv_sens;0;16;15424;add_s_hyd_psp_week;0,0;0,0;
pv_sens;0;16;15424;add_s_hyd_res_day;0,0;0,0;
pv_sens;0;16;15424;add_s_hyd_res_season;0,0;0,0;
pv_sens;0;16;15424;add_s_hyd_res_week;0,0;0,0;
pv_sens;0;16;15424;add_v_battery;0,0;7,95877968053486;
pv_sens;0;16;15424;add_v_h2_stack;0,0;0,0;
pv_sens;0;16;15424;add_v_hyd_psp_day;0,0;0,0;
pv_sens;0;16;15424;add_v_hyd_psp_season;0,0;0,0;
pv_sens;0;16;15424;add_v_hyd_psp_week;0,0;0,0;
pv_sens;0;16;15424;add_v_hyd_res_day;0,0;0,0;
pv_sens;0;16;15424;add_v_hyd_res_season;0,0;0,0;
pv_sens;0;16;15424;add_v_hyd_res_week;0,0;0,0;
pv_sens;0;16;15424;add_x_AT;0,0;0,0;
pv_sens;0;16;15424;add_x_DE;0,0;0,0;
pv_sens;0;16;15424;cost_air_pol_Biomass;36517,42667292291;0,0;
pv_sens;0;16;15424;cost_air_pol_Coal;0,0;1269966,67161493;
pv_sens;0;16;15424;cost_air_pol_Gas;102501,1447519169;660676,2300524142;
pv_sens;0;16;15424;cost_air_pol_Lignite;0,0;1110987,0335101245;
pv_sens;0;16;15424;cost_air_pol_Nuclear;0,0;0,0;
pv_sens;0;16;15424;cost_air_pol_Oil;145,39615661218645;6669,6415666663615;
pv_sens;0;16;15424;cost_air_pol_Power;0,0;0,0;
pv_sens;0;16;15424;cost_air_pol_Solar;126916,58068503482;367044,0;
pv_sens;0;16;15424;cost_air_pol_Water;0,0;0,0;
pv_sens;0;16;15424;cost_air_pol_Wind;7499,319;299519,8;
pv_sens;0;16;15424;AnnGByTec_('bio', 'el', 'Biomass');1186,4906480670643;0,0;
pv_sens;0;16;15424;AnnGByTec_('bio_chp', 'el', 'Biomass');1370,5988935336024;0,0;
pv_sens;0;16;15424;AnnGByTec_('bio_chp', 'ht', 'Biomass');338,4133996602237;0,0;
pv_sens;0;16;15424;AnnGByTec_('coal_sc', 'el', 'Coal');0,0;4547,332988100286;
pv_sens;0;16;15424;AnnGByTec_('coal_sc_chp', 'el', 'Coal');0,0;17401,083594700835;
pv_sens;0;16;15424;AnnGByTec_('coal_sc_chp', 'ht', 'Coal');0,0;3933,188652141268;
pv_sens;0;16;15424;AnnGByTec_('coal_sub', 'el', 'Coal');0,0;22550,983995796116;
pv_sens;0;16;15424;AnnGByTec_('coal_sub_chp', 'el', 'Coal');0,0;33935,8243682308;
pv_sens;0;16;15424;AnnGByTec_('coal_sub_chp', 'ht', 'Coal');0,0;9619,719294493976;
pv_sens;0;16;15424;AnnGByTec_('heatpump_pth', 'ht', 'Power');4998,529835815734;222,15706040243484;
pv_sens;0;16;15424;AnnGByTec_('lig_boa', 'el', 'Lignite');0,0;4978,068479999068;
pv_sens;0;16;15424;AnnGByTec_('lig_boa_chp', 'el', 'Lignite');0,0;4318,82230902633;
pv_sens;0;16;15424;AnnGByTec_('lig_boa_chp', 'ht', 'Lignite');0,0;1804,280073159505;
pv_sens;0;16;15424;AnnGByTec_('lig_stm', 'el', 'Lignite');0,0;28428,011481390702;
pv_sens;0;16;15424;AnnGByTec_('lig_stm_chp', 'el', 'Lignite');0,0;51056,25464625654;
pv_sens;0;16;15424;AnnGByTec_('lig_stm_chp', 'ht', 'Lignite');0,0;61108,673426308014;
pv_sens;0;16;15424;AnnGByTec_('ng_boiler_chp', 'ht', 'Gas');1282,0487300407412;1139,7631049721347;
pv_sens;0;16;15424;AnnGByTec_('ng_cbt_hi', 'el', 'Gas');0,0;70,1080284538726;
pv_sens;0;16;15424;AnnGByTec_('ng_cbt_lo', 'el', 'Gas');18,151462147963144;589,1622300739521;
pv_sens;0;16;15424;AnnGByTec_('ng_cc_hi', 'el', 'Gas');0,0;31937,857129529202;
pv_sens;0;16;15424;AnnGByTec_('ng_cc_hi_chp', 'el', 'Gas');15585,295402239197;37937,68545455177;
pv_sens;0;16;15424;AnnGByTec_('ng_cc_hi_chp', 'ht', 'Gas');9607,356412450807;9869,968463092384;
pv_sens;0;16;15424;AnnGByTec_('ng_cc_lo', 'el', 'Gas');735,6612677573263;9445,208053310096;
pv_sens;0;16;15424;AnnGByTec_('ng_cc_lo_chp', 'el', 'Gas');1908,8768266405893;29222,067857456408;
pv_sens;0;16;15424;AnnGByTec_('ng_cc_lo_chp', 'ht', 'Gas');1817,7328201674554;14249,93670570284;
pv_sens;0;16;15424;AnnGByTec_('ng_mtr', 'el', 'Gas');0,0;69,20758795671424;
pv_sens;0;16;15424;AnnGByTec_('ng_mtr_chp', 'el', 'Gas');0,0;604,6060045546936;
pv_sens;0;16;15424;AnnGByTec_('ng_mtr_chp', 'ht', 'Gas');0,0;584,7635837417988;
pv_sens;0;16;15424;AnnGByTec_('ng_stm', 'el', 'Gas');114,73090987740883;1458,9526963001201;
pv_sens;0;16;15424;AnnGByTec_('ng_stm_chp', 'el', 'Gas');2839,2910420635485;29526,06605862017;
pv_sens;0;16;15424;AnnGByTec_('ng_stm_chp', 'ht', 'Gas');4472,5854018651935;25445,573735977454;
pv_sens;0;16;15424;AnnGByTec_('oil_cbt', 'el', 'Oil');0,7910000000000006;285,20814325590106;
pv_sens;0;16;15424;AnnGByTec_('oil_cc', 'el', 'Oil');7,4896305837168;0,0;
pv_sens;0;16;15424;AnnGByTec_('oil_stm', 'el', 'Oil');10,862319728830808;127,70049780812333;
pv_sens;0;16;15424;AnnGByTec_('oil_stm_chp', 'el', 'Oil');0,0;419,62707713510173;
pv_sens;0;16;15424;cost_airpol;273579,8672664868;3714863,376744135;
pv_sens;25;16;36424;cost_zonal;2561627,444077085;19133739,852388546;
pv_sens;25;16;36424;AnnCO2Emissions;7084,448976580927;124120,58171642182;
pv_sens;25;16;36424;AnnCurtail;1038,525837039068;4293,191646169942;
pv_sens;25;16;36424;AnnG_el;24044,226033853876;308232,0029073389;
pv_sens;25;16;36424;AnnG_ht;22516,666599999226;127978,02409997462;
pv_sens;25;16;36424;AnnGBiomass;5684,685060901345;26445,940468218476;
pv_sens;25;16;36424;AnnGFossil;40876,20757295175;409764,08653909503;
pv_sens;25;16;36424;AnnR;59717,678959098674;284294,9393899988;
pv_sens;25;16;36424;AnnSpendingEl;3212104,6527972007;25286072,546778046;
pv_sens;25;16;36424;AnnProdSurplus;3149595,6545750485;13647269,329185847;
pv_sens;25;16;36424;AnnX;;10608,858025716196;
pv_sens;25;16;36424;AnnValueX;963486,1318430464;264534,7882143091;
pv_sens;25;16;36424;AnnValueI;-264534,7882143091;-963486,1318430464;
pv_sens;25;16;36424;AnnSIn;6328,047299200928;33433,44550649984;
pv_sens;25;16;36424;AnnSOut;14540,688942352113;31704,060907357027;
pv_sens;25;16;36424;AvgPriceEl;38,9483380052469;40,58813843302744;
pv_sens;25;16;36424;AvgPriceHt;13,820681349445481;12,537164790212993;
pv_sens;25;16;36424;cost_invest_g;0,0;1131054,5197417003;
pv_sens;25;16;36424;cost_invest_r;718176,0544974621;0,0;
pv_sens;25;16;36424;cost_invest_sv;0,0;339053,6253663122;
pv_sens;25;16;36424;cost_invest_x;0,0;0,0;
pv_sens;25;16;36424;CostCO2;177111,22441452462;3103014,5429108017;
pv_sens;25;16;36424;CostFuel;647047,4818017177;7316383,396253474;
pv_sens;25;16;36424;CostOMG;366292,79147109203;3965000,6239489126;
pv_sens;25;16;36424;CostOMR;652999,8918908471;3279233,144168009;
pv_sens;25;16;36424;add_r_pv;0,0;0,0;
pv_sens;25;16;36424;add_r_ror;0,0;0,0;
pv_sens;25;16;36424;add_r_wind_off;0,0;0,0;
pv_sens;25;16;36424;add_r_wind_on;10,615505986963633;0,0;
pv_sens;25;16;36424;add_g_bio;0,0;0,0;
pv_sens;25;16;36424;add_g_bio_boiler_chp;0,0;0,0;
pv_sens;25;16;36424;add_g_bio_chp;0,0;0,0;
pv_sens;25;16;36424;add_g_coal_igcc;0,0;0,0;
pv_sens;25;16;36424;add_g_coal_sc;0,0;0,0;
pv_sens;25;16;36424;add_g_coal_sc_chp;0,0;0,0;
pv_sens;25;16;36424;add_g_coal_sub;0,0;0,0;
pv_sens;25;16;36424;add_g_coal_sub_chp;0,0;0,0;
pv_sens;25;16;36424;add_g_coal_usc;0,0;0,0;
pv_sens;25;16;36424;add_g_coal_usc_chp;0,0;0,0;
pv_sens;25;16;36424;add_g_eboi_pth;0,0;0,0;
pv_sens;25;16;36424;add_g_heatpump_pth;0,0;0,0;
pv_sens;25;16;36424;add_g_hpa_pth;0,0;0,0;
pv_sens;25;16;36424;add_g_lig_boa;0,0;0,0;
pv_sens;25;16;36424;add_g_lig_boa_chp;0,0;0,0;
pv_sens;25;16;36424;add_g_lig_stm;0,0;0,0;
pv_sens;25;16;36424;add_g_lig_stm_chp;0,0;0,0;
pv_sens;25;16;36424;add_g_ng_boiler_chp;0,0;0,0;
pv_sens;25;16;36424;add_g_ng_cbt_hi;0,0;0,0;
pv_sens;25;16;36424;add_g_ng_cbt_hi_chp;0,0;0,0;
pv_sens;25;16;36424;add_g_ng_cbt_lo;0,0;0,0;
pv_sens;25;16;36424;add_g_ng_cbt_lo_chp;0,0;0,0;
pv_sens;25;16;36424;add_g_ng_cc_hi;0,0;9,301405980543501;
pv_sens;25;16;36424;add_g_ng_cc_hi_chp;0,0;13,337412698412699;
pv_sens;25;16;36424;add_g_ng_cc_lo;0,0;0,0;
pv_sens;25;16;36424;add_g_ng_cc_lo_chp;0,0;0,0;
pv_sens;25;16;36424;add_g_ng_mtr;0,0;0,0;
pv_sens;25;16;36424;add_g_ng_mtr_chp;0,0;0,0;
pv_sens;25;16;36424;add_g_ng_stm;0,0;0,0;
pv_sens;25;16;36424;add_g_ng_stm_chp;0,0;0,5130560965879933;
pv_sens;25;16;36424;add_g_nuc;0,0;0,0;
pv_sens;25;16;36424;add_g_oil_cbt;0,0;0,0;
pv_sens;25;16;36424;add_g_oil_cbt_chp;0,0;0,0;
pv_sens;25;16;36424;add_g_oil_cc;0,0;0,0;
pv_sens;25;16;36424;add_g_oil_cc_chp;0,0;0,0;
pv_sens;25;16;36424;add_g_oil_stm;0,0;0,0;
pv_sens;25;16;36424;add_g_oil_stm_chp;0,0;0,0;
pv_sens;25;16;36424;deco_g_bio;0,0;0,0;
pv_sens;25;16;36424;deco_g_bio_boiler_chp;0,035705625199052626;2,6;
pv_sens;25;16;36424;deco_g_bio_chp;0,0;0,0;
pv_sens;25;16;36424;deco_g_coal_igcc;0,0;0,0;
pv_sens;25;16;36424;deco_g_coal_sc;0,0;0,0;
pv_sens;25;16;36424;deco_g_coal_sc_chp;0,0;0,0;
pv_sens;25;16;36424;deco_g_coal_sub;0,0;0,0;
pv_sens;25;16;36424;deco_g_coal_sub_chp;0,0;0,0;
pv_sens;25;16;36424;deco_g_coal_usc;0,0;0,0;
pv_sens;25;16;36424;deco_g_coal_usc_chp;0,0;0,0;
pv_sens;25;16;36424;deco_g_eboi_pth;0,0;0,0;
pv_sens;25;16;36424;deco_g_heatpump_pth;0,0;0,0;
pv_sens;25;16;36424;deco_g_hpa_pth;0,0;0,0;
pv_sens;25;16;36424;deco_g_lig_boa;0,0;0,0;
pv_sens;25;16;36424;deco_g_lig_boa_chp;0,0;0,0;
pv_sens;25;16;36424;deco_g_lig_stm;0,0;3,3168800000000003;
pv_sens;25;16;36424;deco_g_lig_stm_chp;0,0;3,7554123631667435;
pv_sens;25;16;36424;deco_g_ng_boiler_chp;0,0;0,0;
pv_sens;25;16;36424;deco_g_ng_cbt_hi;0,0;0,0;
pv_sens;25;16;36424;deco_g_ng_cbt_hi_chp;0,0;0,428;
pv_sens;25;16;36424;deco_g_ng_cbt_lo;0,0;0,0;
pv_sens;25;16;36424;deco_g_ng_cbt_lo_chp;0,27692;1,082;
pv_sens;25;16;36424;deco_g_ng_cc_hi;0,0;0,0;
pv_sens;25;16;36424;deco_g_ng_cc_hi_chp;0,0;0,0;
pv_sens;25;16;36424;deco_g_ng_cc_lo;0,0;0,0;
pv_sens;25;16;36424;deco_g_ng_cc_lo_chp;0,0;0,0;
pv_sens;25;16;36424;deco_g_ng_mtr;0,0;0,0;
pv_sens;25;16;36424;deco_g_ng_mtr_chp;0,0;0,0;
pv_sens;25;16;36424;deco_g_ng_stm;0,0;0,0;
pv_sens;25;16;36424;deco_g_ng_stm_chp;0,0;0,0;
pv_sens;25;16;36424;deco_g_nuc;0,0;0,0;
pv_sens;25;16;36424;deco_g_oil_cbt;0,0;0,0;
pv_sens;25;16;36424;deco_g_oil_cbt_chp;0,0;0,297;
pv_sens;25;16;36424;deco_g_oil_cc;0,06;0,0;
pv_sens;25;16;36424;deco_g_oil_cc_chp;0,0;0,0;
pv_sens;25;16;36424;deco_g_oil_stm;0,0;0,0;
pv_sens;25;16;36424;deco_g_oil_stm_chp;0,0;0,0;
pv_sens;25;16;36424;add_s_battery;0,0;9,491946710236085;
pv_sens;25;16;36424;add_s_h2_stack;0,0;0,0;
pv_sens;25;16;36424;add_s_hyd_psp_day;0,0;0,0;
pv_sens;25;16;36424;add_s_hyd_psp_season;0,0;0,0;
pv_sens;25;16;36424;add_s_hyd_psp_week;0,0;0,0;
pv_sens;25;16;36424;add_s_hyd_res_day;0,0;0,0;
pv_sens;25;16;36424;add_s_hyd_res_season;0,0;0,0;
pv_sens;25;16;36424;add_s_hyd_res_week;0,0;0,0;
pv_sens;25;16;36424;add_v_battery;0,0;9,491946710236085;
pv_sens;25;16;36424;add_v_h2_stack;0,0;0,0;
pv_sens;25;16;36424;add_v_hyd_psp_day;0,0;0,0;
pv_sens;25;16;36424;add_v_hyd_psp_season;0,0;0,0;
pv_sens;25;16;36424;add_v_hyd_psp_week;0,0;0,0;
pv_sens;25;16;36424;add_v_hyd_res_day;0,0;0,0;
pv_sens;25;16;36424;add_v_hyd_res_season;0,0;0,0;
pv_sens;25;16;36424;add_v_hyd_res_week;0,0;0,0;
pv_sens;25;16;36424;add_x_AT;0,0;0,0;
pv_sens;25;16;36424;add_x_DE;0,0;0,0;
pv_sens;25;16;36424;cost_air_pol_Biomass;99824,64786617062;360951,3496338174;
pv_sens;25;16;36424;cost_air_pol_Coal;0,0;233162,38195950846;
pv_sens;25;16;36424;cost_air_pol_Gas;83161,12609044493;1064915,5277544125;
pv_sens;25;16;36424;cost_air_pol_Lignite;0,0;207779,20693718083;
pv_sens;25;16;36424;cost_air_pol_Nuclear;0,0;0,0;
pv_sens;25;16;36424;cost_air_pol_Oil;20,010039161750555;1972,057938925527;
pv_sens;25;16;36424;cost_air_pol_Power;0,0;0,0;
pv_sens;25;16;36424;cost_air_pol_Solar;5510,688;367044,0;
pv_sens;25;16;36424;cost_air_pol_Water;0,0;0,0;
pv_sens;25;16;36424;cost_air_pol_Wind;37551,81644909405;299519,8;
pv_sens;25;16;36424;AnnGByTec_('bio', 'el', 'Biomass');1768,4404602706497;26445,940468218476;
pv_sens;25;16;36424;AnnGByTec_('bio_boiler_chp', 'ht', 'Biomass');4621,640449237862;0,0;
pv_sens;25;16;36424;AnnGByTec_('bio_chp', 'el', 'Biomass');3916,244600631187;0,0;
pv_sens;25;16;36424;AnnGByTec_('bio_chp', 'ht', 'Biomass');540,5547542643712;0,0;
pv_sens;25;16;36424;AnnGByTec_('coal_sc', 'el', 'Coal');0,0;1077,204443970709;
pv_sens;25;16;36424;AnnGByTec_('coal_sc_chp', 'el', 'Coal');0,0;5026,861754623441;
pv_sens;25;16;36424;AnnGByTec_('coal_sc_chp', 'ht', 'Coal');0,0;2228,7755224374378;
pv_sens;25;16;36424;AnnGByTec_('coal_sub', 'el', 'Coal');0,0;2946,6472921186814;
pv_sens;25;16;36424;AnnGByTec_('coal_sub_chp', 'el', 'Coal');0,0;5233,812246773127;
pv_sens;25;16;36424;AnnGByTec_('coal_sub_chp', 'ht', 'Coal');0,0;2836,835742070514;
pv_sens;25;16;36424;AnnGByTec_('heatpump_pth', 'ht', 'Power');3688,245984053165;221,89851938657915;
pv_sens;25;16;36424;AnnGByTec_('lig_boa', 'el', 'Lignite');0,0;2448,3360176040082;
pv_sens;25;16;36424;AnnGByTec_('lig_boa_chp', 'el', 'Lignite');0,0;2821,400062148772;
pv_sens;25;16;36424;AnnGByTec_('lig_boa_chp', 'ht', 'Lignite');0,0;1504,9107575157616;
pv_sens;25;16;36424;AnnGByTec_('lig_stm_chp', 'el', 'Lignite');0,0;11152,811379916287;
pv_sens;25;16;36424;AnnGByTec_('lig_stm_chp', 'ht', 'Lignite');0,0;16367,67215810051;
pv_sens;25;16;36424;AnnGByTec_('ng_boiler_chp', 'ht', 'Gas');571,7180011125934;3224,6430307908754;
pv_sens;25;16;36424;AnnGByTec_('ng_cbt_hi', 'el', 'Gas');0,0;97,37347316160468;
pv_sens;25;16;36424;AnnGByTec_('ng_cbt_lo', 'el', 'Gas');13,752031756096727;405,2183333191544;
pv_sens;25;16;36424;AnnGByTec_('ng_cc_hi', 'el', 'Gas');0,0;78775,72606891411;
pv_sens;25;16;36424;AnnGByTec_('ng_cc_hi_chp', 'el', 'Gas');15194,693011395502;130930,8886880416;
pv_sens;25;16;36424;AnnGByTec_('ng_cc_hi_chp', 'ht', 'Gas');10175,44253157322;70121,51412650806;
pv_sens;25;16;36424;AnnGByTec_('ng_cc_lo', 'el', 'Gas');583,1350575932358;7527,843485618525;
pv_sens;25;16;36424;AnnGByTec_('ng_cc_lo_chp', 'el', 'Gas');1611,8927065890618;26876,018445435948;
pv_sens;25;16;36424;AnnGByTec_('ng_cc_lo_chp', 'ht', 'Gas');1548,6534480134724;25670,51445956618;
pv_sens;25;16;36424;AnnGByTec_('ng_mtr', 'el', 'Gas');0,0;45,87425671023754;
pv_sens;25;16;36424;AnnGByTec_('ng_mtr_chp', 'el', 'Gas');0,0;521,8394380971283;
pv_sens;25;16;36424;AnnGByTec_('ng_mtr_chp', 'ht', 'Gas');0,0;515,0528190496468;
pv_sens;25;16;36424;AnnGByTec_('ng_stm', 'el', 'Gas');89,30610532725446;1629,892845907252;
pv_sens;25;16;36424;AnnGByTec_('ng_stm_chp', 'el', 'Gas');864,2799077023014;4021,918082107726;
pv_sens;25;16;36424;AnnGByTec_('ng_stm_chp', 'ht', 'Gas');1370,411431745508;5273,429887547158;
pv_sens;25;16;36424;AnnGByTec_('oil_cbt', 'el', 'Oil');0,3990000000000003;156,68440013902566;
pv_sens;25;16;36424;AnnGByTec_('oil_stm', 'el', 'Oil');2,083152585899108;8,22173390341202;
pv_sens;25;16;36424;AnnGByTec_('oil_stm_chp', 'el', 'Oil');0,0;81,48999046849173;
pv_sens;25;16;36424;AnnGByTec_('oil_stm_chp', 'ht', 'Oil');0,0;12,777077023509207;
pv_sens;25;16;36424;cost_airpol;226068,28844487132;2535344,3242238443;
pv_sens;25;16;34924;cost_zonal;2564608,7254676586;19129923,96347045;
pv_sens;25;16;34924;AnnCO2Emissions;7126,323034097996;123719,70946298463;
pv_sens;25;16;34924;AnnCurtail;947,581918633322;4104,726327562248;
pv_sens;25;16;34924;AnnG_el;24109,188756134936;307873,9572816699;
pv_sens;25;16;34924;AnnG_ht;22516,666600003005;127978,02409999547;
pv_sens;25;16;34924;AnnGBiomass;5677,240159966195;26385,304159038595;
pv_sens;25;16;34924;AnnGFossil;40948,61519617174;409466,67722262675;
pv_sens;25;16;34924;AnnR;59725,12386003396;284294,9393899988;
pv_sens;25;16;34924;AnnSpendingEl;3150707,207198063;25330962,07465852;
pv_sens;25;16;34924;AnnProdSurplus;3076482,3907216527;13704946,826472905;
pv_sens;25;16;34924;AnnX;;10767,11670656634;
pv_sens;25;16;34924;AnnValueX;962733,0202013857;252308,444273283;
pv_sens;25;16;34924;AnnValueI;-252308,444273283;-962733,0202013857;
pv_sens;25;16;34924;AnnSIn;6255,881213186177;33659,11141824727;
pv_sens;25;16;34924;AnnSOut;14482,234412680209;31941,287389018304;
pv_sens;25;16;34924;AvgPriceEl;38,3923899243981;40,63620029078464;
pv_sens;25;16;34924;AvgPriceHt;13,817813234787426;12,600786833139251;
pv_sens;25;16;34924;cost_invest_g;0,0;1133291,1462324313;
pv_sens;25;16;34924;cost_invest_r;719781,6709194566;0,0;
pv_sens;25;16;34924;cost_invest_sv;0,0;346906,5895619753;
pv_sens;25;16;34924;cost_invest_x;0,0;0,0;
pv_sens;25;16;34924;CostCO2;178158,07585245793;3092992,7365749287;
pv_sens;25;16;34924;CostFuel;648771,4416024293;7317932,25493708;
pv_sens;25;16;34924;CostOMG;364888,9380984427;3959568,091997307;
pv_sens;25;16;34924;CostOMR;653008,5989934971;3279233,144168009;
pv_sens;25;16;34924;add_r_pv;1,7815211892628238;0,0;
pv_sens;25;16;34924;add_r_ror;0,0;0,0;
pv_sens;25;16;34924;add_r_wind_off;0,0;0,0;
pv_sens;25;16;34924;add_r_wind_on;9,71958432251129;0,0;
pv_sens;25;16;34924;add_g_bio;0,0;0,0;
pv_sens;25;16;34924;add_g_bio_boiler_chp;0,0;0,0;
pv_sens;25;16;34924;add_g_bio_chp;0,0;0,0;
pv_sens;25;16;34924;add_g_coal_igcc;0,0;0,0;
pv_sens;25;16;34924;add_g_coal_sc;0,0;0,0;
pv_sens;25;16;34924;add_g_coal_sc_chp;0,0;0,0;
pv_sens;25;16;34924;add_g_coal_sub;0,0;0,0;
pv_sens;25;16;34924;add_g_coal_sub_chp;0,0;0,0;
pv_sens;25;16;34924;add_g_coal_usc;0,0;0,0;
pv_sens;25;16;34924;add_g_coal_usc_chp;0,0;0,0;
pv_sens;25;16;34924;add_g_eboi_pth;0,0;0,0;
pv_sens;25;16;34924;add_g_heatpump_pth;0,0;0,0;
pv_sens;25;16;34924;add_g_hpa_pth;0,0;0,0;
pv_sens;25;16;34924;add_g_lig_boa;0,0;0,0;
pv_sens;25;16;34924;add_g_lig_boa_chp;0,0;0,0;
pv_sens;25;16;34924;add_g_lig_stm;0,0;0,0;
pv_sens;25;16;34924;add_g_lig_stm_chp;0,0;0,0;
pv_sens;25;16;34924;add_g_ng_boiler_chp;0,0;0,0;
pv_sens;25;16;34924;add_g_ng_cbt_hi;0,0;0,0;
pv_sens;25;16;34924;add_g_ng_cbt_hi_chp;0,0;0,0;
pv_sens;25;16;34924;add_g_ng_cbt_lo;0,0;0,0;
pv_sens;25;16;34924;add_g_ng_cbt_lo_chp;0,0;0,0;
pv_sens;25;16;34924;add_g_ng_cc_hi;0,0;9,284209029494338;
pv_sens;25;16;34924;add_g_ng_cc_hi_chp;0,0;13,400778948920385;
pv_sens;25;16;34924;add_g_ng_cc_lo;0,0;0,0;
pv_sens;25;16;34924;add_g_ng_cc_lo_chp;0,0;0,0;
pv_sens;25;16;34924;add_g_ng_mtr;0,0;0,0;
pv_sens;25;16;34924;add_g_ng_mtr_chp;0,0;0,0;
pv_sens;25;16;34924;add_g_ng_stm;0,0;0,0;
pv_sens;25;16;34924;add_g_ng_stm_chp;0,0;0,5061928430830078;
pv_sens;25;16;34924;add_g_nuc;0,0;0,0;
pv_sens;25;16;34924;add_g_oil_cbt;0,0;0,0;
pv_sens;25;16;34924;add_g_oil_cbt_chp;0,0;0,0;
pv_sens;25;16;34924;add_g_oil_cc;0,0;0,0;
pv_sens;25;16;34924;add_g_oil_cc_chp;0,0;0,0;
pv_sens;25;16;34924;add_g_oil_stm;0,0;0,0;
pv_sens;25;16;34924;add_g_oil_stm_chp;0,0;0,0;
pv_sens;25;16;34924;deco_g_bio;0,0;0,0;
pv_sens;25;16;34924;deco_g_bio_boiler_chp;0,07750219999999963;2,6;
pv_sens;25;16;34924;deco_g_bio_chp;0,0;0,0;
pv_sens;25;16;34924;deco_g_coal_igcc;0,0;0,0;
pv_sens;25;16;34924;deco_g_coal_sc;0,0;0,0;
pv_sens;25;16;34924;deco_g_coal_sc_chp;0,0;0,0;
pv_sens;25;16;34924;deco_g_coal_sub;0,0;0,0;
pv_sens;25;16;34924;deco_g_coal_sub_chp;0,0;0,0;
pv_sens;25;16;34924;deco_g_coal_usc;0,0;0,0;
pv_sens;25;16;34924;deco_g_coal_usc_chp;0,0;0,0;
pv_sens;25;16;34924;deco_g_eboi_pth;0,0;0,0;
pv_sens;25;16;34924;deco_g_heatpump_pth;0,0;0,0;
pv_sens;25;16;34924;deco_g_hpa_pth;0,0;0,0;
pv_sens;25;16;34924;deco_g_lig_boa;0,0;0,0;
pv_sens;25;16;34924;deco_g_lig_boa_chp;0,0;0,0;
pv_sens;25;16;34924;deco_g_lig_stm;0,0;3,3168800000000003;
pv_sens;25;16;34924;deco_g_lig_stm_chp;0,0;3,8680007378198473;
pv_sens;25;16;34924;deco_g_ng_boiler_chp;0,0;0,0;
pv_sens;25;16;34924;deco_g_ng_cbt_hi;0,0;0,0;
pv_sens;25;16;34924;deco_g_ng_cbt_hi_chp;0,0;0,428;
pv_sens;25;16;34924;deco_g_ng_cbt_lo;0,0;0,0;
pv_sens;25;16;34924;deco_g_ng_cbt_lo_chp;0,27692;1,082;
pv_sens;25;16;34924;deco_g_ng_cc_hi;0,0;0,0;
pv_sens;25;16;34924;deco_g_ng_cc_hi_chp;0,0;0,0;
pv_sens;25;16;34924;deco_g_ng_cc_lo;0,0;0,0;
pv_sens;25;16;34924;deco_g_ng_cc_lo_chp;0,0;0,0;
pv_sens;25;16;34924;deco_g_ng_mtr;0,0;0,0;
pv_sens;25;16;34924;deco_g_ng_mtr_chp;0,0;0,0;
pv_sens;25;16;34924;deco_g_ng_stm;0,006522286815389133;0,0;
pv_sens;25;16;34924;deco_g_ng_stm_chp;0,0;0,0;
pv_sens;25;16;34924;deco_g_nuc;0,0;0,0;
pv_sens;25;16;34924;deco_g_oil_cbt;0,0;0,0;
pv_sens;25;16;34924;deco_g_oil_cbt_chp;0,0;0,297;
pv_sens;25;16;34924;deco_g_oil_cc;0,06;0,0;
